رتبه 1 تا 10:
شما در رشته محل های زیر بصورت خوشبینانه شانس قبولی دارید :

رشته قبولی	رتبه کشوری	رتبه در سهمیه	نظام آموزشی	شهر	جنسیت
علوم آزمایشگاهی دامپزشکی - دانشگاه زابل - روزانه	29223	7893	نظام جدید	شهرجدید پرند	مرد
آموزش ابتدایی - دانشگاه فرهنگیان - پردیس شهید باهنر شیراز - فرهنگیان	29407	7942	نظام جدید	شیراز	زن
پرستاری - دانشکده علوم پزشکی شوشتر - روزانه	29483	7960	نظام جدید	دزفول	زن
علوم آزمایشگاهی - دانشگاه علوم پزشکی فسا - روزانه	29509	7968	نظام جدید	بهارستان	مرد
آموزش ابتدایی - دانشگاه فرهنگیان - پردیس نسیبه تهران - فرهنگیان	29529	7974	نظام جدید	تهران	زن
فناوری اطلاعات سلامت - دانشگاه علوم پزشکی تهران - روزانه	29551	7980	نظام جدید	تهران	زن
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی قم - روزانه	29602	7994	نظام جدید	تهران	مرد
تکنولوژی پرتودرمانی - دانشگاه علوم پزشکی اراک - روزانه	29660	8013	نظام جدید	اصفهان	مرد
روانشناسی - دانشگاه فردوسی مشهد - نوبت دوم (شبانه)	29804	8037	نظام جدید	مشهد	زن
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی اراک - پردیس خودگردان یا ظرفیت مازاد	29804	8037	نظام جدید	تهران	زن
علوم آزمایشگاهی - دانشگاه علوم پزشکی قزوین - پردیس خودگردان یا ظرفیت مازاد	29830	8045	نظام جدید	تهران	زن
تکنولوژی اتاق عمل - دانشکده علوم پزشکی مراغه - روزانه	29854	8051	نظام جدید	تبریز	زن
پرستاری - دانشگاه علوم پزشکی تربت حیدریه - روزانه	29878	8059	نظام جدید	مشهد	زن
علوم آزمایشگاهی - دانشگاه علوم پزشکی فسا - روزانه	29878	8059	نظام جدید	نورآباد ممسنی	زن
هوشبری - دانشگاه علوم پزشکی بابل - روزانه	29878	8059	نظام جدید	تهران	زن
حسابداری - دانشگاه شیراز - روزانه	29927	8069	نظام جدید	شیراز	زن
پرستاری - دانشگاه علوم پزشکی زنجان - پردیس خودگردان یا ظرفیت مازاد	29948	8073	نظام جدید	تهران	زن
تکنولوژی پرتودرمانی - دانشگاه علوم پزشکی سبزوار - روزانه	30027	8094	نظام جدید	مشهد	زن
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی سمنان - روزانه	30363	8160	نظام جدید	تهران	زن
علوم آزمایشگاهی - دانشگاه علوم پزشکی اردبیل - روزانه	30389	8167	نظام جدید	تبریز	زن
پرستاری - دانشگاه علوم پزشکی فسا - روزانه	30526	8197	نظام جدید	شیراز	مرد
علوم آزمایشگاهی - دانشگاه علوم پزشکی یزد - پردیس خودگردان یا ظرفیت مازاد	30526	8197	نظام جدید	اصفهان	زن
مدیریت بازرگانی - دانشگاه کاشان - روزانه	30595	8210	نظام جدید	اصفهان	مرد
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی تربت حیدریه - روزانه	30660	8226	نظام جدید	تهران	مرد
علوم تغذیه - موسسه غیرانتفاعی علوم پزشکی وارستگان - مشهد - غیر انتفاعی	30687	8233	نظام جدید	تهران	زن
زیست فناوری - دانشگاه مراغه - روزانه	30713	8239	نظام جدید	تبریز	مرد
بهداشت عمومی - دانشگاه علوم پزشکی بیرجند - روزانه	30736	8244	نظام جدید	تهران	زن
پرستاری - دانشکده علوم پزشکی گراش - روزانه	30783	8254	نظام جدید	شیراز	زن
پرستاری - دانشگاه علوم پزشکی بم - روزانه	30802	8261	نظام جدید	اصفهان	زن
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی سمنان - روزانه	30955	8300	نظام جدید	تهران	زن
پرستاری - دانشکده علوم پزشکی سراب - روزانه	30977	8305	نظام جدید	تبریز	مرد
علوم تغذیه - دانشکده علوم پزشکی شوشتر - روزانه	31001	8312	نظام جدید	تهران	زن
هوشبری - دانشگاه علوم پزشکی جهرم - روزانه	31113	8340	نظام جدید	شیراز	مرد
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی جهرم - روزانه	31142	8347	نظام جدید	تهران	مرد
پرستاری - دانشگاه علوم پزشکی خراسان شمالی - بجنورد - پردیس خودگردان یا ظرفیت مازاد	31166	8353	نظام جدید	مشهد	زن
هوشبری - دانشگاه علوم پزشکی ارومیه - روزانه	31244	8371	نظام جدید	تبریز	مرد
هوشبری - دانشکده علوم پزشکی ساوه - روزانه	31350	8394	نظام جدید	تهران	زن
زیست شناسی سلولی و مولکولی - دانشگاه غیرانتفاعی علم وفرهنگ -تهران - غیر انتفاعی	31386	8406	نظام جدید	تهران	زن
پرستاری - دانشگاه علوم پزشکی بیرجند - روزانه	31439	8423	نظام جدید	مشهد	زن
هوشبری - دانشگاه علوم پزشکی کاشان - روزانه	31506	8441	نظام جدید	اصفهان	زن
زیست شناسی سلولی و مولکولی - دانشگاه گیلان - رشت - نوبت دوم (شبانه)	31506	8441	نظام جدید	تهران	زن
پرستاری - دانشکده علوم پزشکی لارستان - روزانه	31569	8457	نظام جدید	تهران	زن
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی قزوین - پردیس خودگردان یا ظرفیت مازاد	31626	8474	نظام جدید	تهرانسر	زن
مدیریت بیمه اکو - دانشگاه علامه طباطبایی - تهران - روزانه	31653	8485	نظام جدید	تهران	مرد
علوم آزمایشگاهی - موسسه غیرانتفاعی علوم پزشکی وارستگان - مشهد - غیر انتفاعی	31680	8495	نظام جدید	مشهد	زن
هوشبری - دانشگاه علوم پزشکی شاهرود - روزانه	31704	8504	نظام جدید	تهران	زن
شیمی کاربردی - دانشگاه خوارزمی - روزانه	31761	8521	نظام جدید	تهران	مرد
پرستاری - دانشکده علوم پزشکی مراغه - پردیس خودگردان یا ظرفیت مازاد	31788	8527	نظام جدید	تبریز	زن
تکنولوژی پرتوشناسی - دانشگاه علوم پزشکی گناباد - روزانه	31861	8543	نظام جدید	مشهد	زن
علوم آزمایشگاهی - دانشگاه علوم پزشکی لرستان - خرم آباد - پردیس خودگردان یا ظرفیت مازاد	31896	8550	نظام جدید	تهران	زن
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی مازندران - ساری - پردیس خودگردان یا ظرفیت مازاد	31925	8556	نظام جدید	تهران	زن
تکنولوژی پرتوشناسی - دانشگاه علوم پزشکی زاهدان - روزانه	31974	8571	نظام جدید	شیراز	زن
روانشناسی - دانشگاه بین المللی امام خمینی - قزوین - روزانه	32029	8585	نظام جدید	تهران	مرد
مامایی - دانشگاه علوم پزشکی ارومیه - روزانه	32029	8585	نظام جدید	تبریز	زن
آموزش ابتدایی - دانشگاه فرهنگیان - پردیس علامه امینی تبریز - فرهنگیان	32077	8599	نظام جدید	تبریز	مرد
پرستاری - دانشگاه علوم پزشکی سبزوار - روزانه	32077	8599	نظام جدید	مشهد	زن
علوم آزمایشگاهی دامپزشکی - دانشگاه تخصصی فناوری های نوین آمل - نوبت دوم (شبانه)	32134	8614	نظام جدید	تهران	مرد
آموزش کار و فناوری - دانشگاه فرهنگیان - پردیس نسیبه تهران - فرهنگیان	32167	8624	نظام جدید	تهران	زن
علوم آزمایشگاهی - دانشگاه علوم پزشکی رفسنجان - روزانه	32198	8635	نظام جدید	اصفهان	مرد
مهندسی بهداشت محیط - دانشگاه علوم پزشکی سبزوار - روزانه	32248	8647	نظام جدید	تهران	مرد
تکنولوژی اتاق عمل - دانشگاه علوم پزشکی مازندران - ساری - پردیس خودگردان یا ظرفیت مازاد	32320	8658	نظام جدید	تهران	زن
شیمی کاربردی - دانشگاه صنعتی اصفهان - روزانه	32381	8672	نظام جدید	اصفهان	زن
تکنولوژی پزشکی هسته ای - دانشگاه علوم پزشکی کرمانشاه - پردیس خودگردان یا ظرفیت مازاد	32409	8681	نظام جدید	تهران	زن
اقتصاد - دانشگاه خوارزمی - نوبت دوم (شبانه)	32498	8707	نظام جدید	تهران	زن
پرستاری - دانشگاه علوم پزشکی دزفول - پردیس خودگردان یا ظرفیت مازاد	26929	7325	نظام جدید	دزفول	مرد
هوشبری - دانشگاه علوم پزشکی شیراز - روزانه	26929	7325	نظام جدید	شیراز	مرد
علوم آزمایشگاهی - دانشگاه علوم پزشکی سمنان - روزانه	27239	7404	نظام جدید	سمنان	زن
پرستاری - دانشگاه علوم پزشکی کرج - پردیس خودگردان یا ظرفیت مازاد	27239	7404	نظام جدید	کرج	مرد
زیست فناوری - دانشگاه الزهرا (ویژه خواهران) -تهران - نوبت دوم (شبانه)	27275	7414	نظام جدید	تهران	زن
زیست فناوری - دانشگاه شاهد-تهران - روزانه	27339	7424	نظام جدید	تهران	مرد
گفتار درمانی - دانشگاه علوم پزشکی جندی شاپور- اهواز - روزانه	27416	7444	نظام جدید	اهواز	زن
علوم آزمایشگاهی - دانشگاه علوم پزشکی بوشهر - روزانه	27528	7478	نظام جدید	بوشهر	زن
پرستاری - دانشگاه علوم پزشکی تبریز - روزانه	27600	7494	نظام جدید	میانه	زن
پرستاری - دانشگاه علوم پزشکی جهرم - روزانه	27624	7498	نظام جدید	جهرم	زن
تکنولوژی پرتوشناسی - دانشگاه علوم پزشکی شاهرود - روزانه	27698	7511	نظام جدید	شاهرود	زن
علوم آزمایشگاهی - دانشگاه علوم پزشکی ارتش جمهوری اسلامی ایران - روزانه	27994	7590	نظام جدید	تهران	مرد
پرستاری - دانشگاه علوم پزشکی قزوین - پردیس خودگردان یا ظرفیت مازاد	27994	7590	نظام جدید	قزوین	مرد
